,PLAYER,TEAM,AGE,GP,W,L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,"
            FP
          ",DD2,TD3,+/-
120,JaVale McGee,DEN,24,61,22,39,25.2,11.3,5.0,9.0,55.6,0.0,0.0,0.0,1.3,2.7,46.1,2.7,5.1,7.8,0.5,1.4,0.6,2.2,2.7,28.3,15,0,-5.0
120,Jimmer Fredette,SAC,23,61,20,41,18.6,7.6,2.8,7.3,38.6,1.3,3.5,36.1,0.7,0.8,83.3,0.3,0.9,1.2,1.8,1.1,0.5,0.0,1.2,12.2,0,0,-3.4
120,Paul Pierce,BOS,34,61,38,23,34.0,19.4,6.5,14.6,44.3,1.6,4.5,36.6,4.8,5.6,85.2,0.6,4.6,5.2,4.5,2.8,1.1,0.4,2.4,34.2,6,0,3.1
120,Ryan Anderson,ORL,24,61,36,25,32.2,16.1,5.4,12.4,43.9,2.7,6.9,39.3,2.5,2.8,87.7,3.7,4.0,7.7,0.9,0.9,0.8,0.4,2.4,29.5,14,0,4.5
120,Ty Lawson,DEN,24,61,36,25,34.8,16.4,6.1,12.6,48.8,1.2,3.3,36.5,2.9,3.5,82.4,0.9,2.8,3.7,6.6,2.4,1.3,0.1,1.5,32.6,11,0,2.3
120,Vince Carter,DAL,35,61,33,28,25.3,10.1,3.7,8.9,41.1,1.2,3.4,36.1,1.6,1.9,82.6,0.5,2.8,3.4,2.3,1.4,0.9,0.4,2.2,20.1,1,0,3.6
131,Andrew Bynum,LAL,24,60,38,22,35.2,18.7,7.4,13.3,55.8,0.0,0.1,20.0,3.9,5.6,69.2,3.2,8.6,11.8,1.4,2.5,0.5,1.9,1.7,39.6,37,0,1.9
131,Chris Paul,LAC,27,60,37,23,36.3,19.8,7.1,14.8,47.8,1.3,3.6,37.1,4.3,5.0,86.1,0.7,2.9,3.6,9.1,2.1,2.5,0.1,2.3,43.4,23,0,5.5
131,Damien Wilkins,DET,32,60,23,37,15.4,3.2,1.3,3.2,39.4,0.1,0.4,30.4,0.6,0.9,63.0,0.4,1.3,1.7,0.7,0.5,0.5,0.2,1.4,7.9,0,0,-0.9
131,Darren Collison,IND,24,60,36,24,31.3,10.4,3.8,8.7,44.0,0.6,1.6,36.2,2.1,2.6,83.0,0.5,2.6,3.1,4.8,1.9,0.8,0.2,1.7,22.5,3,0,2.0
131,Elton Brand,PHI,33,60,32,28,28.9,11.0,4.8,9.7,49.4,0.0,0.0,0.0,1.4,1.9,73.3,2.4,4.7,7.2,1.6,1.1,1.0,1.6,2.9,28.7,11,0,3.3
131,Ersan Ilyasova,MIL,25,60,28,32,27.6,13.0,4.9,10.0,49.2,0.9,1.9,45.5,2.4,3.1,78.1,3.3,5.6,8.8,1.2,1.3,0.7,0.7,2.2,28.4,20,0,0.3
131,Jamal Crawford,POR,32,60,28,32,26.9,14.0,4.7,12.3,38.4,1.3,4.3,30.8,3.2,3.4,92.7,0.3,1.7,2.0,3.2,1.9,0.9,0.2,1.2,22.7,0,0,-0.2
131,Joe Johnson,ATL,31,60,36,24,35.4,18.8,7.1,15.5,45.4,2.1,5.4,38.8,2.6,3.1,84.9,0.9,2.8,3.7,3.9,1.9,0.8,0.2,1.3,30.2,0,0,4.0
131,Kevin Garnett,BOS,36,60,37,23,31.1,15.8,6.5,13.0,50.3,0.1,0.2,33.3,2.7,3.2,85.7,1.1,7.1,8.2,2.9,1.8,0.9,1.0,2.4,34.1,21,0,4.5
131,Lou Amundson,IND,29,60,38,22,12.5,3.6,1.5,3.5,43.0,0.0,0.0,0.0,0.6,1.4,42.7,1.6,2.1,3.7,0.2,0.8,0.5,0.7,2.1,11.1,1,0,-0.6
131,Marreese Speights,MEM,24,60,38,22,22.4,8.8,3.7,8.1,45.3,0.0,0.1,0.0,1.4,1.8,77.1,2.2,4.0,6.2,0.8,1.2,0.4,0.5,2.5,18.7,7,0,-1.2
131,Raymond Felton,POR,28,60,28,32,31.8,11.4,4.4,10.7,40.7,1.0,3.4,30.5,1.7,2.1,80.6,0.5,2.0,2.5,6.5,2.8,1.3,0.2,2.0,25.7,6,0,2.4
131,Sebastian Telfair,PHX,27,60,31,29,14.9,6.1,2.4,5.7,41.2,0.6,1.8,31.4,0.9,1.1,79.1,0.3,1.2,1.5,2.3,1.1,0.7,0.2,2.0,12.9,0,0,-2.5
131,Tony Parker,SAS,30,60,47,13,32.1,18.3,7.1,14.8,48.0,0.2,1.0,23.0,3.8,4.7,79.9,0.4,2.5,2.9,7.7,2.6,1.0,0.1,1.3,33.8,12,0,7.0
131,Tristan Thompson,CLE,21,60,18,42,23.7,8.2,3.2,7.4,43.9,0.0,0.0,0.0,1.8,3.2,55.2,3.1,3.4,6.5,0.5,1.4,0.5,1.0,2.2,19.8,9,0,-5.2
146,Alec Burks,UTA,20,59,33,26,15.9,7.2,2.6,6.1,42.9,0.3,0.8,33.3,1.8,2.4,72.7,1.0,1.3,2.2,0.9,0.9,0.5,0.1,1.4,12.0,0,0,-0.4
146,Beno Udrih,MIL,29,59,28,31,18.3,5.9,2.5,5.6,44.0,0.3,1.0,28.8,0.7,0.9,70.9,0.4,1.3,1.7,3.8,1.3,0.6,0.0,1.2,14.4,0,0,3.7
146,Brandon Bass,BOS,27,59,37,22,31.7,12.5,5.1,10.7,47.9,0.0,0.0,0.0,2.2,2.8,81.0,1.6,4.6,6.2,0.9,1.1,0.6,0.9,2.3,24.7,7,0,2.7
146,Corey Brewer,DEN,26,59,35,24,21.8,8.9,3.4,7.8,43.4,0.6,2.2,26.0,1.5,2.2,69.2,0.7,1.8,2.5,1.5,0.9,1.2,0.3,1.9,17.8,0,0,0.3
146,Iman Shumpert,NYK,22,59,34,25,28.9,9.5,3.6,9.1,40.1,0.8,2.7,30.6,1.5,1.8,79.8,0.7,2.4,3.2,2.8,1.9,1.7,0.1,2.9,21.2,0,0,1.9
146,Johan Petro,NJN,26,59,16,43,15.6,4.2,1.8,4.4,41.9,0.0,0.0,100,0.5,0.6,83.8,1.2,2.6,3.8,0.8,0.6,0.4,0.4,2.1,11.5,0,0,-2.5
146,Marcus Camby,HOU,38,59,28,31,22.9,4.9,2.2,4.9,44.6,0.0,0.1,40.0,0.5,1.1,45.3,2.7,6.3,9.0,1.8,1.0,0.8,1.4,2.1,24.3,7,0,0.6
146,Nicolas Batum,POR,23,59,27,32,30.4,13.9,4.9,10.9,45.1,1.8,4.6,39.1,2.3,2.7,83.6,1.4,3.2,4.6,1.4,1.5,1.0,1.0,1.8,25.9,2,0,-1.0
146,Shannon Brown,PHX,26,59,29,30,23.7,11.0,4.3,10.1,42.0,1.2,3.2,36.2,1.4,1.7,80.8,0.6,2.0,2.7,1.2,1.1,0.7,0.3,1.1,17.9,0,0,-1.3
146,Tiago Splitter,SAS,27,59,44,15,19.0,9.3,3.6,5.8,61.8,0.0,0.0,0.0,2.1,3.1,69.1,1.6,3.6,5.2,1.1,1.5,0.4,0.8,2.3,19.2,2,0,3.4
146,Troy Murphy,LAL,32,59,34,25,16.2,3.2,1.3,2.9,45.0,0.5,1.1,41.8,0.1,0.2,66.7,0.7,2.6,3.2,0.9,0.4,0.3,0.3,1.7,9.5,0,0,0.2
157,Chase Budinger,HOU,24,58,31,27,22.4,9.6,3.6,8.1,44.2,1.5,3.8,40.2,0.9,1.2,77.1,0.7,3.1,3.7,1.3,0.9,0.5,0.1,1.1,16.9,1,0,0.4
157,Courtney Lee,HOU,26,58,30,28,30.3,11.4,4.3,10.0,43.3,1.5,3.7,40.1,1.2,1.5,82.6,0.4,2.3,2.7,1.5,1.1,1.2,0.4,1.8,20.5,0,0,0.8
157,DJ White,CHA,25,58,6,52,18.9,6.8,3.0,6.1,49.3,0.0,0.0,100,0.7,1.1,70.5,0.9,2.7,3.6,0.8,0.7,0.3,0.4,1.6,13.6,0,0,-5.7
157,Gerald Wallace,NJN,29,58,26,32,35.8,13.8,4.9,10.9,45.4,0.8,2.6,30.7,3.1,3.9,80.0,1.5,5.2,6.7,2.8,1.9,1.5,0.6,2.5,30.4,9,0,1.7
157,Kobe Bryant,LAL,33,58,36,22,38.5,27.9,9.9,23.0,43.0,1.5,4.9,30.3,6.6,7.8,84.5,1.1,4.3,5.4,4.6,3.5,1.2,0.3,1.8,42.1,3,0,2.4
157,Monta Ellis,MIL,26,58,29,29,36.6,20.4,7.8,17.9,43.3,1.1,3.5,30.8,3.8,4.7,79.6,0.3,3.1,3.4,6.0,3.1,1.5,0.3,2.3,35.7,5,0,-0.5
157,Shaun Livingston,MIL,26,58,26,32,18.8,5.5,2.2,4.7,46.9,0.0,0.1,66.7,1.1,1.4,78.5,0.7,1.4,2.1,2.1,1.1,0.5,0.3,1.4,12.5,0,0,-1.7
157,Shelden Williams,NJN,28,58,20,38,22.0,4.6,1.7,3.5,47.8,0.0,0.0,0.0,1.3,1.8,73.1,2.4,3.6,6.0,0.6,1.1,0.8,0.7,2.6,16.1,3,0,-4.1
157,Tim Duncan,SAS,36,58,45,13,28.2,15.4,6.2,12.6,49.2,0.0,0.1,0.0,3.0,4.3,69.5,1.9,7.1,9.0,2.3,1.7,0.7,1.5,1.7,34.4,22,0,5.3
157,Tony Allen,MEM,30,58,36,22,26.3,9.8,3.6,7.7,46.9,0.1,0.4,30.8,2.4,3.0,80.0,1.7,2.3,4.0,1.4,1.6,1.8,0.6,2.4,22.1,0,0,2.8
157,Zaza Pachulia,ATL,28,58,34,24,28.3,7.8,2.9,5.8,49.9,0.0,0.0,0.0,2.0,2.7,74.1,2.7,5.2,7.9,1.4,1.4,0.9,0.5,3.0,22.3,11,0,1.4
168,Boris Diaw,SAS,30,57,23,34,25.0,6.4,2.7,6.2,44.4,0.5,1.7,31.3,0.4,0.6,62.9,1.2,3.7,4.9,3.6,2.0,0.6,0.4,2.2,18.8,3,0,-3.5
168,Chris Bosh,MIA,28,57,42,15,35.2,18.0,6.9,14.2,48.7,0.2,0.6,28.6,4.0,4.9,82.1,1.6,6.3,7.9,1.8,2.1,0.9,0.8,2.2,33.2,11,0,6.8
168,Daequan Cook,OKC,25,57,41,16,17.4,5.5,1.9,5.2,36.8,1.4,4.0,34.6,0.2,0.4,63.6,0.2,1.9,2.1,0.3,0.3,0.4,0.2,1.2,9.9,0,0,1.4
168,David Lee,GSW,29,57,22,35,37.2,20.1,8.1,16.2,50.3,0.0,0.1,0.0,3.8,4.9,78.2,3.0,6.6,9.6,2.8,2.6,0.9,0.4,3.1,37.2,27,1,-2.5
168,Jameer Nelson,ORL,30,57,33,24,29.9,11.9,4.5,10.6,42.7,1.5,4.1,37.7,1.2,1.5,80.7,0.5,2.7,3.2,5.7,2.4,0.7,0.1,2.3,24.1,4,0,3.0
168,Jan Vesely,WAS,22,57,19,38,18.9,4.7,2.1,3.8,53.7,0.0,0.0,0.0,0.6,1.1,53.2,1.8,2.6,4.4,0.8,1.1,0.7,0.6,2.7,13.8,2,0,-1.7
168,Kevin Seraphin,WAS,22,57,16,41,20.6,7.9,3.6,6.7,53.1,0.0,0.0,0.0,0.8,1.2,67.1,1.8,3.1,4.9,0.6,1.2,0.3,1.3,2.3,18.6,5,0,-0.6
168,Marvin Williams,ATL,26,57,35,22,26.3,10.2,3.6,8.2,43.2,1.0,2.6,38.9,2.0,2.6,78.8,1.3,3.8,5.2,1.2,0.7,0.8,0.3,1.5,21.0,2,0,1.2
168,Sundiata Gaines,NJN,26,57,17,40,13.9,5.1,1.8,4.8,37.6,0.5,1.4,34.1,1.0,1.7,61.5,0.5,1.4,1.9,2.2,0.9,1.0,0.0,1.0,12.8,0,0,-2.2
177,CJ Miles,UTA,25,56,28,28,20.4,9.1,3.2,8.3,38.1,0.8,2.7,30.7,1.9,2.4,79.4,0.5,1.6,2.1,1.2,0.9,0.8,0.3,2.2,15.9,0,0,0.4
177,Drew Gooden,MIL,30,56,26,30,26.2,13.7,5.1,11.7,43.7,0.3,1.0,29.1,3.1,3.7,84.6,2.3,4.2,6.5,2.6,1.9,0.8,0.6,2.0,27.7,13,1,-2.8
177,Gary Neal,SAS,27,56,43,13,21.5,9.9,3.8,8.7,43.6,1.5,3.5,41.9,0.9,1.1,78.1,0.2,1.9,2.1,2.1,1.1,0.5,0.0,1.3,16.1,0,0,2.2
177,Ivan Johnson,ATL,28,56,35,21,16.7,6.4,2.5,4.9,51.3,0.0,0.1,33.3,1.3,1.8,72.0,1.2,2.9,4.0,0.6,1.2,0.8,0.3,2.1,14.1,3,0,0.6
177,MarShon Brooks,NJN,23,56,18,38,29.4,12.6,4.9,11.4,42.8,0.8,2.7,31.3,2.0,2.6,76.4,1.3,2.3,3.6,2.3,2.1,0.9,0.3,2.1,21.9,1,0,-5.6
177,Reggie Evans,LAC,32,56,36,20,13.8,1.9,0.6,1.3,47.2,0.0,0.0,0.0,0.6,1.3,50.7,1.8,3.1,4.8,0.3,0.8,0.6,0.1,2.1,9.3,1,0,-2.5
183,Carmelo Anthony,NYK,28,55,29,26,34.1,22.6,8.0,18.6,43.0,1.2,3.7,33.5,5.4,6.7,80.4,1.6,4.7,6.3,3.6,2.6,1.1,0.4,2.8,37.7,8,1,2.0
183,Deron Williams,NJN,28,55,21,34,36.3,21.0,7.1,17.5,40.7,2.1,6.2,33.6,4.7,5.5,84.3,0.4,2.9,3.3,8.7,4.0,1.2,0.4,2.2,38.9,22,0,-3.3
183,Gerald Henderson,CHA,24,55,6,49,33.3,15.1,6.0,13.1,45.9,0.2,0.9,23.4,2.8,3.7,76.0,1.2,2.9,4.1,2.3,1.8,0.9,0.4,2.3,25.4,1,0,-8.9
183,Greg Stiemsma,BOS,26,55,33,22,13.9,2.9,1.2,2.2,54.5,0.0,0.0,0.0,0.5,0.7,70.7,0.9,2.3,3.2,0.5,0.6,0.7,1.5,2.6,13.6,0,0,-1.2
183,Kevin Love,MIN,23,55,24,31,39.0,26.0,8.6,19.3,44.8,1.9,5.1,37.2,6.9,8.4,82.4,4.1,9.2,13.3,2.0,2.3,0.9,0.5,2.8,46.8,48,0,0.5
183,LaMarcus Aldridge,POR,26,55,26,29,36.3,21.7,8.8,17.1,51.2,0.0,0.2,18.2,4.1,5.0,81.4,2.7,5.3,8.0,2.4,2.0,0.9,0.8,2.8,38.2,13,0,2.7
183,Mike Dunleavy,MIL,31,55,29,26,26.3,12.3,4.3,9.2,47.4,1.5,3.8,39.9,2.1,2.6,81.1,0.5,3.2,3.7,2.1,1.1,0.5,0.1,1.6,20.9,0,0,3.1
183,Rodney Stuckey,DET,26,55,23,32,29.9,14.8,4.7,10.9,42.9,0.6,1.9,31.7,4.9,5.8,83.4,0.7,1.9,2.6,3.8,1.9,0.8,0.2,2.3,24.6,0,0,-0.6
191,Brendan Haywood,DAL,32,54,31,23,21.2,5.2,2.2,4.2,51.8,0.0,0.0,0.0,0.8,1.8,46.9,2.6,3.4,6.0,0.4,0.9,0.4,1.0,2.2,16.4,2,0,0.4
191,Carlos Delfino,MIL,29,54,23,31,28.5,9.0,3.4,8.4,40.2,1.6,4.4,36.0,0.7,0.9,79.2,0.4,3.5,3.9,2.3,1.2,1.5,0.2,1.8,20.8,0,0,-3.4
191,Chuck Hayes,SAC,29,54,19,35,19.2,3.2,1.4,3.1,42.9,0.0,0.0,0.0,0.5,0.7,66.7,1.3,3.0,4.3,1.4,0.9,0.7,0.3,2.1,12.5,0,0,-3.1
191,Dwight Howard,ORL,26,54,33,21,38.3,20.6,7.7,13.4,57.3,0.0,0.1,0.0,5.2,10.6,49.1,3.7,10.8,14.5,1.9,3.2,1.5,2.1,2.9,48.6,43,0,3.3
191,Gustavo Ayon,NOH,27,54,18,36,20.2,5.9,2.6,4.8,53.6,0.0,0.0,0.0,0.7,1.2,61.9,1.6,3.3,4.9,1.4,0.9,1.0,0.9,2.2,18.5,2,0,-0.4
191,JJ Hickson,POR,23,54,18,36,23.0,8.4,3.4,7.3,46.7,0.0,0.0,0.0,1.6,2.5,64.2,2.5,3.7,6.2,0.8,1.3,0.6,0.6,1.6,19.4,9,0,-3.7
191,Jason Richardson,ORL,31,54,30,24,29.5,11.6,4.5,11.0,40.8,1.9,5.1,36.8,0.8,1.3,59.4,0.7,2.9,3.6,2.0,1.1,1.0,0.4,1.7,22.0,0,0,1.8
191,Luol Deng,CHI,27,54,42,12,39.4,15.3,5.8,14.0,41.2,1.5,4.0,36.7,2.4,3.1,77.0,1.4,5.1,6.5,2.9,1.8,1.0,0.7,1.5,30.8,10,0,7.0
191,Samardo Samuels,CLE,23,54,15,39,15.3,5.4,1.9,4.3,45.5,0.0,0.0,0.0,1.5,2.2,70.1,1.2,2.2,3.3,0.4,1.0,0.4,0.4,2.1,11.1,1,0,-1.9
191,Steve Novak,NYK,29,54,31,23,18.9,8.8,3.0,6.2,47.8,2.5,5.2,47.2,0.4,0.5,84.6,0.2,1.8,1.9,0.2,0.4,0.3,0.2,1.1,12.5,0,0,3.3
191,Tyrus Thomas,CHA,25,54,5,49,18.8,5.6,2.2,6.1,36.7,0.0,0.1,33.3,1.2,1.5,75.9,0.9,2.8,3.7,0.6,1.0,0.7,1.1,2.7,15.4,1,0,-5.5
202,Donte Greene,SAC,24,53,16,37,14.7,5.4,2.0,5.0,40.6,0.5,2.0,23.8,0.8,1.0,80.0,0.4,2.2,2.5,0.6,0.6,0.3,0.5,1.3,11.4,0,0,-2.3
202,Hedo Turkoglu,ORL,33,53,30,23,31.2,10.9,3.9,9.5,41.5,1.7,4.9,35.3,1.3,1.8,70.5,0.5,3.3,3.8,4.4,2.7,0.8,0.3,2.6,22.8,0,0,2.5
202,Jose Calderon,TOR,30,53,18,35,33.9,10.5,4.1,9.0,45.7,1.1,3.0,37.1,1.1,1.3,88.2,0.4,2.7,3.0,8.8,2.0,0.9,0.1,1.8,28.2,11,0,-2.6
202,Kurt Thomas,POR,39,53,23,30,15.1,3.0,1.4,3.0,46.5,0.0,0.0,0.0,0.3,0.4,70.0,0.7,2.8,3.5,0.9,0.6,0.5,0.6,2.3,11.1,0,0,0.3
202,Luke Ridnour,MIN,31,53,24,29,33.0,12.1,4.6,10.4,44.0,0.9,2.9,32.2,2.0,2.2,89.1,0.4,2.3,2.7,4.8,1.8,1.1,0.3,2.6,24.6,5,0,-1.3
202,Matt Carroll,CHA,31,53,4,49,11.3,2.7,1.0,3.0,33.1,0.2,0.8,18.6,0.6,0.7,78.9,0.2,0.9,1.1,0.7,0.5,0.3,0.1,1.0,5.9,0,0,-2.9
202,Rajon Rondo,BOS,26,53,31,22,36.9,11.9,4.8,10.8,44.8,0.2,0.8,23.8,2.0,3.4,59.7,1.2,3.7,4.8,11.7,3.6,1.8,0.1,1.9,37.2,21,6,3.7
202,Rodrigue Beaubois,DAL,24,53,29,24,21.7,8.9,3.5,8.4,42.2,0.7,2.5,28.8,1.1,1.3,84.1,0.4,2.5,2.8,2.9,1.3,1.1,0.5,1.8,20.1,0,0,0.7
202,Steve Blake,LAL,32,53,35,18,23.3,5.2,1.9,5.1,37.7,1.0,3.0,33.5,0.4,0.5,77.8,0.2,1.4,1.6,3.3,1.4,0.7,0.0,1.4,13.0,0,0,-0.1
202,Willie Green,ATL,30,53,32,21,17.4,7.6,2.9,6.1,47.1,0.9,2.1,44.2,0.9,1.1,85.7,0.3,1.2,1.5,0.8,0.6,0.4,0.1,1.4,11.6,0,0,-1.4
212,Ben Gordon,DET,29,52,20,32,26.9,12.5,4.5,10.2,44.2,1.2,2.8,42.9,2.3,2.6,86.0,0.3,2.1,2.3,2.4,2.2,0.7,0.2,2.2,19.3,0,0,-3.6
212,Larry Sanders,MIL,23,52,24,28,12.4,3.6,1.6,3.5,45.7,0.0,0.0,0.0,0.3,0.7,47.4,1.2,1.9,3.1,0.6,0.8,0.6,1.5,2.6,13.6,1,0,1.9
212,Mo Williams,LAC,29,52,29,23,28.3,13.2,5.0,11.8,42.6,1.8,4.6,38.9,1.4,1.5,90.0,0.4,1.5,1.9,3.1,1.7,1.0,0.1,2.0,21.8,0,0,-0.8
212,Roger Mason Jr.,WAS,31,52,9,43,13.4,5.5,2.0,5.0,39.9,1.1,3.0,38.3,0.4,0.5,77.8,0.1,1.2,1.3,0.9,0.6,0.3,0.1,0.6,8.9,0,0,-0.1
212,Tracy McGrady,ATL,33,52,31,21,16.1,5.3,1.9,4.4,43.7,0.3,0.6,45.5,1.1,1.6,67.5,0.4,2.5,3.0,2.1,1.0,0.3,0.3,0.7,12.7,0,0,1.7
217,Anthony Parker,CLE,37,51,15,36,25.1,7.2,2.8,6.4,43.3,1.0,2.7,36.2,0.7,1.1,62.5,0.2,2.5,2.7,2.4,1.0,0.7,0.1,1.3,15.6,0,0,-4.6
217,Anthony Tolliver,MIN,27,51,17,34,17.3,4.1,1.4,3.6,39.0,0.5,2.0,24.8,0.8,1.1,74.5,1.0,2.0,3.0,0.4,0.7,0.4,0.4,1.7,9.8,1,0,-0.7
217,Charles Jenkins,GSW,23,51,15,36,17.5,5.8,2.5,5.7,44.7,0.1,0.4,15.0,0.7,0.8,87.2,0.2,1.2,1.3,3.3,1.2,0.6,0.1,1.7,13.5,3,0,-4.4
217,DeShawn Stevenson,NJN,31,51,20,31,18.8,2.9,1.0,3.4,28.5,0.8,2.8,28.3,0.2,0.3,56.3,0.1,1.8,2.0,0.8,0.4,0.4,0.1,1.2,7.5,0,0,-3.2
217,James Anderson,SAS,23,51,40,11,11.8,3.7,1.3,3.4,37.9,0.4,1.3,27.9,0.8,1.0,75.0,0.3,1.2,1.5,0.8,0.6,0.2,0.0,0.7,6.8,0,0,1.9
217,James Jones,MIA,31,51,37,14,13.1,3.6,1.1,2.9,38.0,0.9,2.2,40.4,0.5,0.6,83.3,0.1,0.8,1.0,0.4,0.2,0.3,0.2,0.9,6.7,0,0,0.4
217,Kyrie Irving,CLE,20,51,17,34,30.5,18.5,6.9,14.6,46.9,1.4,3.6,39.9,3.4,3.8,87.2,0.9,2.9,3.7,5.4,3.1,1.1,0.4,2.2,32.3,1,0,-3.2
217,Marcus Thornton,SAC,25,51,19,32,34.9,18.7,6.9,15.7,43.8,2.1,6.1,34.5,2.8,3.2,86.5,1.6,2.0,3.7,1.9,1.6,1.4,0.2,2.2,29.2,1,0,-3.4
217,Michael Redd,PHX,32,51,25,26,15.1,8.2,2.8,7.1,40.0,0.8,2.6,31.8,1.7,2.2,79.3,0.3,1.2,1.5,0.6,0.7,0.3,0.0,0.6,11.0,0,0,-2.4
217,Nate Robinson,GSW,28,51,20,31,23.4,11.2,4.0,9.5,42.4,1.3,3.5,36.5,1.8,2.2,83.2,0.3,1.7,2.0,4.5,1.5,1.2,0.0,2.3,22.4,2,0,0.7
217,Nikola Vucevic,PHI,21,51,26,25,15.9,5.5,2.6,5.7,45.0,0.1,0.2,37.5,0.4,0.7,52.9,1.7,3.1,4.8,0.6,0.6,0.4,0.7,2.2,14.8,2,0,0.5
217,Wayne Ellington,MIN,24,51,19,32,19.1,6.1,2.4,5.9,40.4,0.7,2.1,32.4,0.6,0.8,80.0,0.3,1.7,1.9,0.6,0.5,0.5,0.2,1.1,11.0,0,0,-0.5
229,Earl Watson,UTA,33,50,24,26,20.7,3.0,1.1,3.2,33.8,0.2,1.0,19.2,0.6,0.9,67.4,0.6,1.8,2.4,4.3,1.7,1.1,0.4,2.1,15.3,0,0,-0.1
229,George Hill,IND,26,50,35,15,25.5,9.6,3.4,7.6,44.2,1.1,2.9,36.7,1.8,2.3,77.8,0.6,2.4,3.0,2.9,1.0,0.8,0.3,2.0,20.1,0,0,1.5
229,Jannero Pargo,ATL,32,50,30,20,13.4,5.6,2.1,5.1,41.5,1.1,2.8,38.4,0.4,0.4,95.0,0.2,1.3,1.5,1.9,1.0,0.4,0.0,1.3,10.6,0,0,0.8
229,Josh McRoberts,LAL,25,50,28,22,14.4,2.8,1.1,2.4,47.5,0.1,0.1,42.9,0.5,0.7,63.9,1.2,2.2,3.4,1.0,0.6,0.3,0.4,1.5,9.8,0,0,-1.8
229,Lamar Odom,DAL,32,50,31,19,20.5,6.6,2.5,7.0,35.2,0.6,2.2,25.2,1.2,2.0,59.2,0.7,3.4,4.2,1.7,1.0,0.4,0.4,1.9,15.4,0,0,-1.6
229,Trevor Booker,WAS,24,50,12,38,25.2,8.4,3.6,6.8,53.1,0.0,0.0,50.0,1.1,1.9,60.2,2.4,4.1,6.5,0.8,1.2,1.0,0.9,2.8,21.7,4,0,-2.7
235,Aaron Gray,TOR,27,49,17,32,16.6,3.9,1.7,3.3,51.6,0.0,0.0,0.0,0.5,1.0,53.2,1.7,4.0,5.7,0.6,1.0,0.4,0.3,2.6,13.0,2,0,-3.1
235,Brandan Wright,DAL,24,49,28,21,16.2,6.9,2.9,4.8,61.8,0.0,0.0,0.0,1.1,1.7,63.4,1.3,2.3,3.6,0.3,0.4,0.4,1.3,1.2,16.4,0,0,0.2
235,C.J. Watson,CHI,28,49,36,13,23.7,9.7,3.3,8.9,36.8,1.4,3.5,39.3,1.7,2.1,80.8,0.4,1.7,2.1,4.1,2.0,0.9,0.2,2.1,19.6,1,0,0.8
235,Dwyane Wade,MIA,30,49,32,17,33.2,22.1,8.5,17.1,49.7,0.3,1.1,26.8,4.8,6.1,79.1,1.5,3.3,4.8,4.6,2.6,1.7,1.3,2.2,41.0,4,0,7.0
235,Francisco Garcia,SAC,30,49,16,33,16.3,4.8,1.8,4.7,37.6,0.8,2.7,29.0,0.5,0.6,80.0,0.2,1.8,2.0,0.6,0.4,0.7,0.8,1.5,12.2,0,0,-2.4
235,Grant Hill,PHX,39,49,25,24,28.1,10.2,4.1,9.2,44.6,0.3,1.1,26.4,1.7,2.2,76.1,0.6,2.9,3.5,2.2,1.3,0.8,0.6,1.8,20.6,0,0,2.2
235,John Lucas III,CHI,29,49,36,13,14.8,7.5,2.9,7.3,39.9,1.1,2.9,39.3,0.6,0.7,87.5,0.4,1.1,1.6,2.2,0.9,0.4,0.0,0.9,13.1,0,0,4.5
235,Linas Kleiza,TOR,27,49,17,32,21.6,9.7,3.4,8.4,40.2,1.3,3.7,34.6,1.7,2.0,81.0,0.9,3.2,4.1,0.9,1.3,0.5,0.1,2.4,16.3,1,0,-0.1
235,Vladimir Radmanovic,ATL,31,49,30,19,15.4,4.5,1.5,4.0,37.6,1.0,2.8,37.0,0.4,0.6,75.9,0.7,2.2,2.9,1.1,0.7,0.4,0.3,1.3,11.1,0,0,0.7
244,D.J. Augustin,CHA,24,48,7,41,29.3,11.1,3.8,10.1,37.6,1.3,3.7,34.1,2.2,2.5,87.5,0.5,1.8,2.3,6.4,2.3,0.8,0.0,1.4,23.4,6,0,-8.4
244,Gary Forbes,TOR,27,48,13,35,14.9,6.6,2.3,5.6,41.3,0.6,1.7,34.9,1.4,1.9,72.5,0.6,1.6,2.1,1.1,1.1,0.5,0.1,1.2,11.5,2,0,-1.3
244,Jason Kidd,DAL,39,48,27,21,28.7,6.2,2.1,5.7,36.3,1.6,4.6,35.4,0.5,0.6,78.6,0.3,3.8,4.1,5.5,1.9,1.7,0.2,1.7,23.3,2,0,1.4
244,Kirk Hinrich,ATL,31,48,27,21,25.8,6.6,2.5,6.1,41.4,1.0,2.8,34.6,0.5,0.7,78.1,0.2,1.9,2.1,2.8,1.2,0.8,0.2,2.1,15.1,0,0,1.1
244,Kosta Koufos,DEN,23,48,28,20,16.5,5.5,2.4,4.0,59.9,0.0,0.0,0.0,0.7,1.1,60.0,2.0,3.4,5.4,0.3,0.7,0.5,0.9,2.0,15.8,3,0,2.1
244,Quentin Richardson,ORL,32,48,25,23,18.0,4.5,1.5,4.1,37.6,0.9,2.5,34.7,0.5,0.6,83.3,0.3,2.3,2.6,0.8,0.6,0.6,0.1,1.5,10.3,0,0,-1.5
