,PLAYER,TEAM,AGE,GP,W,L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,"
            FP
          ",DD2,TD3,+/-
116,Jeremy Lin,LAL,26,74,19,55,25.8,11.2,3.7,8.8,42.4,0.9,2.4,36.9,2.9,3.6,79.5,0.4,2.3,2.6,4.6,2.2,1.1,0.4,2.6,23.7,3,0,-3.4
116,Nikola Vucevic,ORL,24,74,21,53,34.2,19.3,8.5,16.3,52.3,0.0,0.1,33.3,2.2,2.9,75.2,3.2,7.7,10.9,2.0,2.0,0.7,0.7,3.0,37.8,45,0,-4.1
116,Otto Porter Jr.,WAS,22,74,41,33,19.4,6.0,2.4,5.3,45.0,0.5,1.4,33.7,0.8,1.1,73.4,0.9,2.0,3.0,0.9,0.7,0.6,0.4,1.3,13.2,0,0,-0.5
116,Richard Jefferson,DAL,35,74,46,28,16.8,5.8,1.9,4.4,44.4,0.9,2.1,42.6,1.1,1.5,68.4,0.3,2.1,2.5,0.8,0.7,0.4,0.1,1.6,11.1,2,0,0.1
116,Tyler Hansbrough,TOR,29,74,45,29,14.3,3.6,1.2,2.2,52.1,0.0,0.1,14.3,1.3,1.9,69.8,1.4,2.1,3.6,0.3,0.3,0.4,0.2,1.9,9.9,2,0,2.6
130,Gorgui Dieng,MIN,25,73,16,57,30.0,9.7,3.5,7.0,50.6,0.0,0.1,16.7,2.6,3.3,78.3,3.1,5.3,8.3,2.0,1.7,1.0,1.7,2.6,29.1,18,0,-5.2
130,Henry Sims,PHI,25,73,14,59,19.2,8.0,3.3,6.9,47.4,0.1,0.3,18.2,1.5,1.9,77.4,1.7,3.3,4.9,1.1,1.4,0.5,0.4,1.8,17.0,4,0,-4.5
130,JJ Hickson,DEN,26,73,26,47,19.3,7.6,3.0,6.3,47.5,0.0,0.0,0.0,1.6,2.8,57.7,2.1,4.1,6.2,0.8,1.3,0.5,0.5,1.9,17.8,9,0,-3.2
130,Jeff Teague,ATL,27,73,53,20,30.5,15.9,5.6,12.2,46.0,1.0,2.8,34.3,3.8,4.4,86.2,0.4,2.1,2.5,7.0,2.8,1.7,0.4,1.9,33.1,10,0,5.3
130,Miles Plumlee,MIL,26,73,34,39,16.4,4.0,1.9,3.5,53.5,0.0,0.0,0.0,0.3,0.6,47.8,1.5,2.8,4.4,0.5,0.7,0.6,0.9,1.5,13.7,1,0,0.0
130,Nik Stauskas,SAC,21,73,26,47,15.4,4.4,1.5,4.1,36.5,0.7,2.0,32.2,0.8,0.9,85.9,0.2,1.1,1.2,0.9,0.5,0.3,0.2,1.3,8.2,0,0,-1.8
130,Paul Millsap,ATL,30,73,55,18,32.7,16.7,6.1,12.7,47.6,1.1,3.0,35.6,3.5,4.6,75.7,1.9,5.9,7.8,3.1,2.3,1.8,0.9,2.8,36.5,15,0,5.6
130,Paul Pierce,WAS,37,73,40,33,26.2,11.9,4.0,9.0,44.7,1.6,4.2,38.9,2.2,2.9,78.1,0.6,3.4,4.0,2.0,1.3,0.6,0.3,2.2,21.3,2,0,2.2
130,Spencer Hawes,LAC,27,73,52,21,17.5,5.8,2.2,5.7,39.3,0.8,2.4,31.3,0.6,0.9,64.7,0.4,3.1,3.5,1.2,0.8,0.3,0.7,2.4,14.2,0,0,-1.3
130,Zaza Pachulia,MIL,31,73,34,39,23.7,8.3,3.3,7.2,45.4,0.0,0.0,0.0,1.7,2.2,78.8,2.7,4.2,6.8,2.4,1.8,1.1,0.3,2.3,22.5,15,0,3.6
140,Brian Roberts,CHA,29,72,30,42,18.5,6.7,2.4,6.3,38.9,0.9,2.7,32.1,0.9,1.0,89.2,0.2,1.3,1.5,2.3,0.8,0.5,0.1,1.0,12.7,0,0,-1.2
140,Brook Lopez,BKN,27,72,34,38,29.2,17.2,7.0,13.7,51.3,0.0,0.1,10.0,3.1,3.8,81.4,3.0,4.5,7.4,0.7,1.4,0.6,1.8,2.9,32.7,17,0,-1.4
140,Jared Dudley,MIL,29,72,39,33,23.8,7.2,2.8,5.9,46.8,1.0,2.7,38.5,0.7,0.9,71.6,0.6,2.4,3.1,1.8,0.9,1.0,0.2,1.6,16.2,0,0,1.5
140,Luol Deng,MIA,30,72,33,39,33.6,14.0,5.1,10.9,46.9,1.1,3.1,35.5,2.7,3.5,76.1,1.4,3.8,5.2,1.9,1.5,0.9,0.3,1.5,25.3,5,0,-0.1
140,Matt Bonner,SAS,35,72,49,23,13.0,3.7,1.3,3.2,40.9,0.6,1.8,36.5,0.4,0.5,81.1,0.4,1.2,1.6,0.7,0.2,0.1,0.2,0.9,7.3,0,0,0.5
140,Tony Snell,CHI,23,72,43,29,19.6,6.0,2.2,5.2,42.9,1.0,2.7,37.1,0.6,0.8,80.0,0.4,2.0,2.4,0.9,0.7,0.4,0.2,1.2,11.4,1,0,0.7
140,Victor Oladipo,ORL,23,72,22,50,35.7,17.9,6.6,15.1,43.6,1.2,3.4,33.9,3.6,4.4,81.9,0.7,3.5,4.2,4.1,2.8,1.7,0.3,2.6,32.1,3,0,-4.2
147,Carlos Boozer,LAL,33,71,18,53,23.8,11.8,5.2,10.5,49.9,0.0,0.0,0.0,1.3,2.1,62.7,1.6,5.2,6.8,1.3,1.3,0.6,0.2,2.6,22.9,10,0,-4.5
147,Donatas Motiejunas,HOU,24,71,48,23,28.7,12.0,5.0,9.9,50.4,0.7,1.9,36.8,1.4,2.3,60.2,1.9,4.0,5.9,1.8,1.7,0.8,0.5,2.9,24.0,7,0,1.4
147,Hollis Thompson,PHI,24,71,13,58,25.0,8.8,3.2,7.6,41.3,1.6,4.0,40.1,0.9,1.3,70.8,0.7,2.0,2.8,1.2,0.9,0.8,0.4,2.0,16.5,0,0,-4.8
147,LaMarcus Aldridge,POR,29,71,48,23,35.4,23.4,9.3,19.9,46.6,0.5,1.5,35.2,4.3,5.1,84.5,2.5,7.7,10.2,1.7,1.7,0.7,1.0,1.8,41.5,39,0,4.8
147,Nicolas Batum,POR,26,71,43,28,33.5,9.4,3.4,8.5,40.0,1.4,4.4,32.4,1.2,1.4,85.7,0.9,5.0,5.9,4.8,1.9,1.1,0.6,1.5,26.7,5,0,3.0
147,O.J. Mayo,MIL,27,71,39,32,23.9,11.4,4.2,9.9,42.2,1.4,3.9,35.7,1.6,2.0,82.7,0.4,2.2,2.6,2.8,1.8,0.8,0.3,2.3,20.0,0,0,-0.9
147,Rodney Stuckey,IND,29,71,34,37,26.4,12.6,4.7,10.6,44.0,0.8,2.0,39.0,2.5,3.0,81.9,0.5,3.0,3.5,3.1,1.7,0.8,0.1,1.8,22.6,2,0,-0.3
147,Zach Randolph,MEM,33,71,51,20,32.4,16.1,6.4,13.1,48.7,0.1,0.3,35.0,3.2,4.2,76.5,3.2,7.4,10.5,2.2,2.2,1.0,0.2,2.5,33.3,38,0,4.9
155,Aron Baynes,SAS,28,70,49,21,16.0,6.6,2.6,4.7,56.6,0.0,0.1,25.0,1.3,1.5,86.5,1.6,3.0,4.5,0.5,0.9,0.2,0.3,2.3,13.5,5,0,1.9
155,CJ Miles,IND,28,70,31,39,26.3,13.5,4.7,11.8,39.8,2.2,6.4,34.5,1.9,2.3,80.7,0.3,2.8,3.1,1.1,1.0,0.9,0.4,1.9,21.4,1,0,2.3
155,Carl Landry,SAC,31,70,26,44,17.0,7.2,2.7,5.3,51.5,0.0,0.0,0.0,1.8,2.1,82.0,1.4,2.4,3.8,0.4,0.8,0.2,0.2,1.9,12.9,3,0,-3.1
155,DeMarre Carroll,ATL,28,70,53,17,31.3,12.6,4.5,9.3,48.7,1.7,4.3,39.5,1.8,2.6,70.2,1.4,3.9,5.3,1.7,1.1,1.3,0.2,2.2,25.2,3,0,3.0
155,JR Smith,CLE,29,70,38,32,29.7,12.1,4.5,10.8,41.7,2.3,6.1,38.3,0.8,1.0,75.0,0.4,2.7,3.1,2.8,1.4,1.2,0.3,2.3,23.1,0,0,2.3
155,James Johnson,TOR,28,70,40,30,19.6,7.9,3.4,5.8,58.9,0.2,0.7,21.6,1.0,1.5,65.7,0.9,2.8,3.7,1.4,1.1,0.8,1.0,2.2,18.5,2,0,2.1
155,Jordan Hill,LAL,27,70,19,51,26.8,12.0,5.1,11.1,45.9,0.0,0.2,27.3,1.8,2.4,73.8,2.5,5.5,7.9,1.5,1.5,0.5,0.7,2.3,25.9,22,0,-5.7
155,Kyle Lowry,TOR,29,70,43,27,34.5,17.8,6.1,14.9,41.2,1.9,5.6,33.8,3.6,4.5,80.8,0.8,3.9,4.7,6.8,2.5,1.6,0.2,3.0,36.3,13,2,2.9
155,Manu Ginobili,SAS,37,70,47,23,22.7,10.5,3.6,8.4,42.6,1.3,3.7,34.5,2.1,2.9,72.1,0.4,2.6,3.0,4.2,2.2,1.0,0.3,2.0,22.0,3,0,4.5
155,Mike Conley,MEM,27,70,47,23,31.8,15.8,5.6,12.6,44.6,1.5,4.0,38.6,3.1,3.6,85.9,0.4,2.6,3.0,5.4,2.2,1.3,0.2,2.0,29.6,6,0,3.1
155,Robert Covington,PHI,24,70,18,52,27.9,13.5,4.3,10.8,39.6,2.4,6.4,37.4,2.5,3.1,82.0,0.9,3.6,4.5,1.5,1.8,1.4,0.4,2.7,24.8,1,0,-2.1
155,Steven Adams,OKC,21,70,37,33,25.3,7.7,3.1,5.7,54.4,0.0,0.0,0.0,1.5,2.9,50.2,2.8,4.6,7.5,0.9,1.4,0.5,1.2,3.2,22.0,10,0,0.7
155,Tim Hardaway Jr.,NYK,23,70,16,54,24.0,11.5,4.0,10.2,38.9,1.7,5.1,34.2,1.8,2.2,80.1,0.2,2.1,2.2,1.8,1.2,0.3,0.2,1.7,17.2,0,0,-5.0
168,Alex Len,PHX,22,69,35,34,22.0,6.3,2.6,5.1,50.7,0.0,0.0,33.3,1.1,1.5,70.2,2.1,4.5,6.6,0.5,1.1,0.5,1.5,3.1,19.8,10,0,-0.4
168,Greg Monroe,DET,25,69,25,44,31.0,15.9,6.1,12.4,49.6,0.0,0.0,0.0,3.7,4.9,75.0,3.3,6.9,10.2,2.1,2.2,1.1,0.5,2.1,34.0,35,0,-0.3
168,Joey Dorsey,HOU,31,69,48,21,12.4,2.7,1.2,2.1,55.2,0.0,0.0,0.0,0.3,1.2,28.9,1.5,2.6,4.0,0.4,0.6,0.6,0.4,2.3,10.3,0,0,0.2
168,LeBron James,CLE,30,69,50,19,36.1,25.3,9.0,18.5,48.8,1.7,4.9,35.4,5.4,7.7,71.0,0.7,5.3,6.0,7.4,3.9,1.6,0.7,2.0,46.5,22,2,7.8
172,Alexis Ajinca,NOP,27,68,41,27,14.1,6.5,2.7,4.8,55.0,0.0,0.0,0.0,1.2,1.5,81.8,1.5,3.1,4.6,0.7,1.0,0.3,0.8,2.2,15.3,5,0,-0.2
172,Anthony Davis,NOP,22,68,39,29,36.1,24.4,9.4,17.6,53.5,0.0,0.2,8.3,5.5,6.8,80.5,2.5,7.7,10.2,2.2,1.4,1.5,2.9,2.1,51.8,42,0,3.9
172,Damjan Rudez,IND,29,68,28,40,15.4,4.8,1.8,3.9,45.2,1.0,2.5,40.6,0.2,0.3,69.6,0.1,0.6,0.7,0.8,0.7,0.2,0.1,1.2,7.0,0,0,0.5
172,Deron Williams,BKN,31,68,34,34,31.1,13.0,4.4,11.3,38.7,1.3,3.5,36.7,3.0,3.5,83.4,0.4,3.1,3.5,6.6,2.3,0.9,0.3,2.3,28.4,11,0,-0.2
172,Kendrick Perkins,CLE,30,68,38,30,16.9,3.6,1.5,3.3,44.9,0.0,0.0,0.0,0.6,1.2,50.6,1.3,3.4,4.7,0.8,1.4,0.2,0.6,2.4,11.6,0,0,0.3
172,Mike Scott,ATL,26,68,52,16,16.5,7.8,3.0,6.7,44.4,1.0,2.8,34.4,0.9,1.1,79.2,0.7,2.3,2.9,1.1,0.6,0.4,0.0,1.2,13.6,0,0,0.3
172,Mo Williams,CHA,32,68,20,48,29.1,14.2,5.0,12.6,39.7,1.8,5.1,34.2,2.4,2.8,87.2,0.3,2.2,2.6,6.2,2.5,0.7,0.2,2.4,26.7,13,0,-1.5
172,Quincy Acy,NYK,24,68,12,56,18.9,5.9,2.2,4.9,45.9,0.3,0.9,30.0,1.1,1.4,78.4,1.2,3.3,4.4,1.0,0.9,0.4,0.3,2.2,13.9,1,0,-3.1
172,Rajon Rondo,DAL,29,68,34,34,29.7,8.9,4.0,9.5,42.6,0.4,1.3,31.4,0.5,1.1,39.7,1.1,4.4,5.5,7.9,3.1,1.3,0.1,2.3,28.6,15,3,-0.9
172,Ray McCallum,SAC,24,68,22,46,21.1,7.4,3.0,6.9,43.8,0.5,1.6,30.6,0.8,1.2,67.9,0.8,1.9,2.6,2.8,1.3,0.7,0.2,1.4,15.9,0,0,-3.5
172,Rudy Gay,SAC,28,68,25,43,35.4,21.1,7.5,16.4,45.5,1.2,3.2,35.9,5.0,5.8,85.8,1.4,4.4,5.9,3.7,2.7,1.0,0.6,2.3,35.9,2,0,-1.6
172,Tobias Harris,ORL,22,68,20,48,34.8,17.1,6.5,14.0,46.6,1.3,3.5,36.4,2.8,3.6,78.8,1.1,5.3,6.3,1.8,1.7,1.0,0.5,2.0,30.4,11,0,-4.3
172,Tony Parker,SAS,33,68,48,20,28.7,14.4,5.9,12.2,48.6,0.6,1.3,42.7,1.9,2.4,78.3,0.2,1.7,1.9,4.9,2.1,0.6,0.0,1.6,23.9,1,0,2.9
185,Andre Roberson,OKC,23,67,41,26,19.2,3.4,1.4,3.0,45.8,0.3,1.3,24.7,0.3,0.7,47.9,0.9,2.9,3.8,1.0,0.7,0.8,0.4,2.1,12.5,1,0,1.6
185,Andrew Bogut,GSW,30,67,58,9,23.6,6.3,3.0,5.3,56.3,0.0,0.0,0.0,0.3,0.6,52.4,2.1,6.0,8.1,2.7,1.6,0.6,1.7,2.8,25.3,6,0,8.0
185,Blake Griffin,LAC,26,67,47,20,35.2,21.9,8.6,17.1,50.2,0.1,0.4,40.0,4.6,6.4,72.8,1.9,5.7,7.6,5.3,2.3,0.9,0.5,2.9,41.1,18,0,8.7
185,Chase Budinger,MIN,27,67,8,59,19.2,6.8,2.5,5.8,43.3,0.8,2.1,36.4,1.0,1.2,82.7,0.5,2.5,3.0,1.0,0.7,0.7,0.1,1.1,13.5,0,0,-3.9
185,Isaiah Thomas,BOS,26,67,40,27,25.8,16.4,5.0,11.9,42.1,1.9,5.2,37.3,4.5,5.2,86.8,0.5,1.8,2.3,4.2,2.1,0.9,0.1,2.2,26.2,0,0,2.6
185,Joakim Noah,CHI,30,67,39,28,30.6,7.2,2.8,6.4,44.5,0.0,0.0,0.0,1.6,2.6,60.3,3.3,6.4,9.6,4.7,1.8,0.7,1.1,3.0,29.4,15,0,1.2
185,John Henson,MIL,24,67,35,32,18.3,7.0,2.9,5.2,56.6,0.0,0.0,0.0,1.2,2.0,56.9,1.9,2.8,4.7,0.9,1.3,0.4,2.0,2.3,19.9,2,0,-1.1
185,Luc Mbah a Moute,PHI,28,67,16,51,28.6,9.9,3.7,9.5,39.5,0.9,3.0,30.7,1.4,2.4,58.9,1.2,3.7,4.9,1.6,1.5,1.2,0.3,1.6,21.2,4,0,-5.4
185,Marcus Smart,BOS,21,67,35,32,27.0,7.8,2.6,7.1,36.7,1.4,4.1,33.5,1.2,1.9,64.6,0.9,2.4,3.3,3.1,1.3,1.5,0.3,2.6,20.3,0,0,0.8
185,Matthew Dellavedova,CLE,24,67,43,24,20.6,4.8,1.7,4.6,36.2,1.0,2.5,40.7,0.4,0.6,76.3,0.6,1.3,1.9,3.0,0.9,0.4,0.0,2.3,11.8,2,0,0.6
185,Nene,WAS,32,67,37,30,25.3,11.0,4.6,9.0,51.1,0.0,0.1,20.0,1.8,3.0,60.4,1.3,3.9,5.1,1.8,1.9,1.0,0.3,2.7,22.0,2,0,2.5
185,Omri Casspi,SAC,27,67,23,44,21.1,8.9,3.1,6.4,48.9,0.5,1.3,40.2,2.1,2.9,73.3,0.8,3.1,3.9,1.5,1.3,0.5,0.1,1.6,16.3,1,0,-2.7
185,Pablo Prigioni,HOU,38,67,25,42,17.9,4.1,1.4,3.4,39.9,0.9,2.5,34.3,0.5,0.6,85.4,0.4,1.3,1.8,2.6,0.9,1.2,0.0,1.3,12.7,0,0,-1.0
185,Robert Sacre,LAL,26,67,19,48,16.9,4.6,1.9,4.6,41.2,0.0,0.0,0.0,0.8,1.2,67.1,1.3,2.1,3.5,0.8,0.5,0.4,0.6,1.8,12.6,0,0,-1.0
185,Russell Westbrook,OKC,26,67,40,27,34.4,28.1,9.4,22.0,42.6,1.3,4.3,29.9,8.1,9.8,83.5,1.9,5.4,7.3,8.6,4.4,2.1,0.2,2.7,52.3,31,11,3.7
200,Chandler Parsons,DAL,26,66,41,25,33.1,15.7,5.8,12.6,46.2,2.0,5.3,38.0,2.1,2.9,72.0,1.0,3.9,4.9,2.4,1.5,1.0,0.3,2.1,27.8,3,0,3.1
200,Dante Cunningham,NOP,28,66,37,29,25.0,5.2,2.3,5.1,45.7,0.0,0.2,10.0,0.4,0.7,61.7,1.1,2.8,3.9,0.8,0.5,0.7,0.6,1.5,14.2,1,0,-0.5
200,David West,IND,34,66,32,34,28.7,11.7,4.9,10.4,47.1,0.1,0.3,20.0,1.8,2.4,73.9,1.6,5.2,6.8,3.4,1.8,0.7,0.7,2.4,27.4,7,0,-0.3
200,Kirk Hinrich,CHI,34,66,37,29,24.4,5.7,2.2,5.8,37.3,0.9,2.5,34.5,0.5,0.8,70.0,0.3,1.5,1.8,2.2,1.1,0.7,0.2,2.2,12.9,0,0,0.6
200,Leandro Barbosa,GSW,32,66,54,12,14.9,7.1,2.8,5.8,47.4,0.7,1.7,38.4,0.9,1.1,78.4,0.3,1.0,1.4,1.5,0.7,0.6,0.1,1.3,12.5,0,0,-0.1
200,Michael Carter-Williams,MIL,23,66,21,45,32.6,14.6,5.5,13.9,39.6,0.5,2.3,23.5,3.1,4.4,69.4,1.0,4.4,5.3,6.7,3.8,1.7,0.5,2.5,33.7,11,3,-2.5
200,Nick Collison,OKC,34,66,38,28,16.7,4.1,1.6,3.8,41.9,0.2,0.9,26.7,0.7,1.0,69.2,1.4,2.4,3.8,1.4,0.7,0.5,0.4,2.4,12.8,0,0,1.3
200,Vince Carter,MEM,38,66,45,21,16.5,5.8,2.0,6.2,33.3,1.0,3.5,29.7,0.7,0.9,78.9,0.4,1.6,2.0,1.2,0.7,0.7,0.2,1.5,12.0,0,0,0.5
208,Al Jefferson,CHA,30,65,25,40,30.6,16.6,7.5,15.5,48.1,0.0,0.1,40.0,1.7,2.5,65.5,1.5,6.9,8.4,1.7,1.0,0.7,1.3,2.1,34.4,22,0,-1.8
208,Jerami Grant,PHI,21,65,18,47,21.2,6.3,1.9,5.4,35.2,0.8,2.4,31.4,1.8,3.0,59.1,0.8,2.3,3.0,1.2,1.3,0.6,1.0,2.2,15.5,0,0,-2.7
208,Jimmy Butler,CHI,25,65,40,25,38.7,20.0,6.5,14.0,46.2,1.1,3.0,37.8,5.9,7.1,83.4,1.8,4.1,5.8,3.3,1.4,1.8,0.6,1.7,37.4,4,0,3.7
208,Wayne Ellington,LAL,27,65,18,47,25.8,10.0,3.9,9.5,41.2,1.4,3.7,37.0,0.8,1.0,81.3,0.5,2.8,3.2,1.6,0.8,0.5,0.0,1.2,17.1,1,0,-1.9
212,Bismack Biyombo,CHA,22,64,26,38,19.4,4.8,1.6,2.9,54.3,0.0,0.0,0.0,1.6,2.7,58.3,2.5,3.9,6.4,0.3,0.8,0.3,1.5,2.2,17.4,6,0,-0.5
212,Charlie Villanueva,DAL,30,64,37,27,10.6,6.3,2.3,5.7,41.4,1.3,3.5,37.6,0.3,0.5,57.1,0.5,1.9,2.3,0.3,0.4,0.2,0.3,1.0,10.8,0,0,-0.8
212,Jamal Crawford,LAC,35,64,44,20,26.6,15.8,5.2,13.1,39.6,1.9,5.7,32.7,3.5,3.9,90.1,0.3,1.7,1.9,2.5,1.4,0.9,0.2,1.7,23.8,0,0,1.3
212,Kawhi Leonard,SAS,24,64,46,18,31.8,16.5,6.2,12.8,47.9,1.0,3.0,34.9,3.2,3.9,80.2,1.3,5.9,7.2,2.5,1.5,2.3,0.8,2.0,36.6,14,0,6.9
212,Kelly Olynyk,BOS,24,64,31,33,22.2,10.3,3.9,8.3,47.5,1.0,2.7,34.9,1.5,2.1,68.4,1.4,3.3,4.7,1.7,1.5,1.0,0.6,3.3,21.8,3,0,3.6
212,Kris Humphries,WAS,30,64,37,27,21.0,8.0,3.3,7.0,47.3,0.0,0.1,0.0,1.4,1.8,74.4,1.8,4.7,6.5,0.9,0.7,0.5,0.4,2.0,19.1,3,0,-1.4
212,Ramon Sessions,WAS,29,64,26,38,18.6,6.3,2.0,5.2,37.4,0.3,0.9,31.7,2.1,2.7,76.9,0.4,1.9,2.3,2.8,1.3,0.5,0.0,1.1,13.3,0,0,-2.5
212,Serge Ibaka,OKC,25,64,35,29,33.1,14.3,5.8,12.3,47.6,1.2,3.2,37.6,1.4,1.7,83.6,2.1,5.7,7.8,0.9,1.5,0.5,2.4,3.0,32.1,17,0,2.5
220,Bradley Beal,WAS,22,63,37,26,33.5,15.3,5.8,13.5,42.7,1.7,4.1,40.9,2.1,2.6,78.3,0.9,2.9,3.8,3.1,2.0,1.2,0.3,2.2,27.0,2,0,3.0
220,Brandon Knight,PHX,23,63,33,30,32.3,17.0,6.0,14.1,42.2,2.0,5.1,38.9,3.1,3.5,87.4,0.4,3.4,3.9,5.2,3.0,1.4,0.2,1.8,31.3,2,0,-1.2
220,Jameer Nelson,DEN,33,63,25,38,22.3,8.3,3.3,8.0,40.7,1.4,4.1,34.5,0.4,0.6,66.7,0.5,1.8,2.3,4.0,1.7,0.7,0.1,2.2,17.9,0,0,-0.2
220,Jon Leuer,MEM,26,63,45,18,13.1,4.5,1.9,4.3,44.3,0.1,0.5,24.1,0.6,0.9,62.7,0.8,2.5,3.3,0.7,0.6,0.3,0.1,1.4,10.3,1,0,-0.4
220,Lavoy Allen,IND,26,63,29,34,17.0,5.0,2.2,4.7,47.2,0.0,0.0,0.0,0.5,0.7,70.2,2.0,3.2,5.1,1.2,0.6,0.2,0.7,1.6,15.0,4,0,1.4
220,Luke Babbitt,NOP,26,63,34,29,13.2,4.1,1.5,3.0,47.9,0.9,1.8,51.3,0.2,0.3,68.4,0.2,1.6,1.8,0.4,0.4,0.3,0.2,1.0,7.7,0,0,-1.6
220,Mike Dunleavy,CHI,34,63,41,22,29.2,9.4,3.3,7.6,43.5,1.7,4.2,40.7,1.1,1.4,80.5,0.4,3.5,3.9,1.8,1.0,0.6,0.3,2.0,18.8,0,0,3.3
220,Pero Antic,ATL,32,63,46,17,16.5,5.7,1.7,4.7,36.5,0.8,2.7,30.1,1.4,2.0,71.5,0.9,2.1,3.0,0.8,0.8,0.3,0.2,2.1,11.2,0,0,2.4
220,Shawne Williams,DET,29,63,26,37,17.2,5.4,1.9,4.8,40.3,1.0,2.8,36.0,0.6,0.6,87.5,0.6,2.1,2.6,0.7,0.5,0.4,0.3,2.1,11.3,1,0,-1.6
220,Tarik Black,LAL,23,63,25,38,19.0,6.0,2.5,4.3,57.5,0.0,0.0,0.0,1.0,1.9,55.1,2.3,3.6,5.8,0.7,0.8,0.3,0.4,2.5,15.3,5,0,-1.3
220,Tony Allen,MEM,33,63,46,17,26.2,8.6,3.6,7.2,49.5,0.2,0.5,34.5,1.3,2.0,62.7,1.6,2.8,4.4,1.4,1.4,2.0,0.5,2.6,22.1,2,0,3.9
231,CJ McCollum,POR,23,62,37,25,15.7,6.8,2.6,5.9,43.6,0.9,2.2,39.6,0.8,1.2,69.9,0.2,1.2,1.5,1.0,0.8,0.7,0.1,1.3,11.8,0,0,1.9
231,Cody Zeller,CHA,22,62,27,35,24.0,7.6,2.8,6.0,46.1,0.0,0.0,100,2.0,2.6,77.4,1.6,4.3,5.8,1.6,1.0,0.5,0.8,2.5,20.1,2,0,0.3
231,Dwyane Wade,MIA,33,62,28,34,31.8,21.5,8.2,17.5,47.0,0.5,1.6,28.4,4.6,6.0,76.8,0.9,2.6,3.5,4.8,3.4,1.2,0.3,1.7,34.1,3,0,-0.9
231,Hedo Turkoglu,LAC,36,62,42,20,11.4,3.7,1.3,3.0,44.1,1.0,2.2,43.2,0.1,0.2,54.5,0.1,1.5,1.6,0.6,0.5,0.3,0.1,1.1,7.3,0,0,0.2
231,Iman Shumpert,CLE,25,62,34,28,24.9,8.0,3.1,7.6,41.0,1.1,3.2,34.2,0.7,1.0,67.2,0.9,2.7,3.6,2.2,1.5,1.3,0.3,2.2,18.8,2,0,1.0
231,James Ennis III,MIA,24,62,27,35,17.0,5.0,1.6,4.0,40.9,0.5,1.5,32.6,1.3,1.5,84.0,0.8,2.0,2.8,0.8,0.6,0.4,0.3,1.4,11.0,1,0,-0.1
231,Jusuf Nurkic,DEN,20,62,21,41,17.8,6.9,2.8,6.2,44.6,0.0,0.0,0.0,1.4,2.1,63.6,2.0,4.1,6.2,0.8,1.4,0.8,1.1,3.3,19.9,4,0,-0.1
231,KJ McDaniels,HOU,22,62,19,43,21.8,7.9,2.8,7.0,39.6,0.7,2.4,28.7,1.6,2.1,75.2,1.0,2.2,3.2,1.2,1.7,0.7,1.1,2.0,17.3,1,0,-4.2
231,Kemba Walker,CHA,25,62,21,41,34.2,17.3,6.1,15.8,38.5,1.4,4.5,30.4,3.8,4.6,82.7,0.6,3.0,3.5,5.1,1.6,1.4,0.5,1.5,33.5,4,0,-3.0
231,Lance Thomas,NYK,27,62,20,42,24.0,7.1,2.9,7.1,41.2,0.1,0.4,31.8,1.2,1.6,72.7,1.0,2.1,3.1,1.1,1.2,0.6,0.1,1.6,13.6,0,0,-5.5
231,Marco Belinelli,SAS,29,62,41,21,22.4,9.2,3.2,7.6,42.3,1.4,3.7,37.4,1.4,1.6,84.8,0.4,2.1,2.5,1.5,1.0,0.5,0.0,1.4,15.1,0,0,0.0
231,Taj Gibson,CHI,30,62,38,24,27.3,10.3,4.1,8.2,50.2,0.0,0.0,0.0,2.1,3.0,71.7,2.6,3.8,6.4,1.1,1.2,0.6,1.2,2.6,23.8,8,0,0.6
231,Udonis Haslem,MIA,35,62,31,31,16.0,4.2,1.7,3.9,44.8,0.0,0.2,20.0,0.7,1.0,70.3,1.1,3.0,4.2,0.7,0.7,0.3,0.2,1.8,11.3,3,0,-2.5
244,Cole Aldrich,NYK,26,61,11,50,16.0,5.5,2.4,4.9,47.8,0.0,0.0,0.0,0.8,1.0,78.1,1.7,3.9,5.5,1.2,1.0,0.6,1.1,2.0,18.1,6,0,-4.5
244,Eric Gordon,NOP,26,61,35,26,33.1,13.4,4.7,11.4,41.1,2.3,5.2,44.8,1.8,2.2,80.5,0.5,2.1,2.6,3.8,2.0,0.8,0.2,2.4,23.3,1,0,1.1
244,Ian Mahinmi,IND,28,61,28,33,18.8,4.3,1.9,3.5,55.2,0.0,0.0,0.0,0.5,1.7,30.4,1.7,4.1,5.8,0.5,1.0,0.5,0.8,2.8,14.9,2,0,-0.1
244,Jason Maxiell,CHA,32,61,22,39,14.4,3.3,1.3,3.1,42.2,0.0,0.0,0.0,0.7,1.2,57.7,1.4,1.9,3.3,0.3,0.5,0.3,0.7,1.6,10.4,0,0,-2.5
244,Lance Stephenson,CHA,24,61,23,38,25.8,8.2,3.4,9.0,37.6,0.3,1.7,17.1,1.1,1.8,62.7,0.6,3.9,4.5,3.9,2.1,0.6,0.1,2.2,19.7,2,0,-3.6
244,Ryan Anderson,NOP,27,61,33,28,27.5,13.7,4.8,12.0,39.9,2.0,5.9,34.0,2.1,2.5,85.4,1.8,3.1,4.8,0.9,1.0,0.5,0.3,1.9,22.4,3,0,-0.3
